,age,income,became_member_on,gender_M,gender_O,gender_U
16241,75,70000.0,20180719,1,0,0
100225,66,61000.0,20180406,1,0,0
56580,118,67800.0,20180221,0,0,1
58818,58,110000.0,20150806,0,0,0
51959,93,78000.0,20161020,0,0,0
129740,40,33000.0,20150528,1,0,0
77532,57,60000.0,20140117,0,0,0
84428,83,61000.0,20140222,1,0,0
48241,48,54000.0,20171113,0,0,0
94106,50,57000.0,20170821,0,0,0
77205,63,64000.0,20170302,0,0,0
136404,55,89000.0,20170420,0,0,0
89694,62,64000.0,20160907,0,0,0
114181,118,67800.0,20170627,0,0,1
28243,58,95000.0,20160217,0,0,0
27873,77,49000.0,20180202,1,0,0
60637,39,80000.0,20171125,0,0,0
35539,85,46000.0,20170121,1,0,0
150031,59,90000.0,20170802,0,0,0
38073,118,67800.0,20160101,0,0,1
63363,58,33000.0,20180622,0,0,0
82076,82,73000.0,20180319,1,0,0
110350,60,56000.0,20140810,1,0,0
71695,67,59000.0,20180624,1,0,0
94839,34,74000.0,20150301,1,0,0
149319,33,67000.0,20180119,0,0,0
19442,39,71000.0,20170427,1,0,0
55280,51,79000.0,20180208,1,0,0
103241,44,53000.0,20161023,0,0,0
77750,74,36000.0,20180118,0,0,0
131863,118,67800.0,20140610,0,0,1
144478,56,67000.0,20180302,0,0,0
37042,46,31000.0,20160409,1,0,0
138889,60,56000.0,20160718,1,0,0
40644,65,50000.0,20151230,1,0,0
106927,55,83000.0,20150312,0,0,0
68930,99,111000.0,20170829,0,0,0
111794,47,66000.0,20131230,1,0,0
121885,58,117000.0,20160514,1,0,0
106854,63,74000.0,20160709,0,0,0
79152,58,59000.0,20171114,0,0,0
96930,62,53000.0,20160305,1,0,0
67168,71,84000.0,20170102,1,0,0
148560,81,81000.0,20180309,1,0,0
144439,50,70000.0,20150619,0,0,0
124829,55,45000.0,20171025,1,0,0
24298,118,67800.0,20180114,0,0,1
73482,44,74000.0,20170611,1,0,0
76464,70,42000.0,20171009,0,0,0
29503,25,48000.0,20160220,1,0,0
68710,118,67800.0,20160414,0,0,1
76753,36,63000.0,20171124,0,0,0
54082,28,60000.0,20170904,1,0,0
61507,69,57000.0,20151113,1,0,0
109263,44,45000.0,20171117,1,0,0
98145,46,55000.0,20160929,1,0,0
18418,51,43000.0,20170706,1,0,0
6325,40,56000.0,20170818,0,0,0
87700,43,45000.0,20161114,1,0,0
141921,52,47000.0,20171020,1,0,0
89490,39,95000.0,20160624,0,0,0
103238,57,83000.0,20160103,1,0,0
97549,79,99000.0,20180219,1,0,0
37450,36,71000.0,20170521,0,0,0
14349,64,56000.0,20180216,1,0,0
142279,50,30000.0,20170118,1,0,0
100451,68,67000.0,20180210,1,0,0
8129,66,120000.0,20160403,1,0,0
94870,19,45000.0,20160824,1,0,0
134273,34,55000.0,20160807,1,0,0
88211,34,39000.0,20161207,0,0,0
33919,78,101000.0,20160803,0,0,0
122479,50,73000.0,20170615,1,0,0
146528,62,80000.0,20180129,1,0,0
45734,118,67800.0,20180327,0,0,1
28106,118,67800.0,20170901,0,0,1
127579,37,71000.0,20180529,1,0,0
41176,118,67800.0,20161211,0,0,1
54957,77,83000.0,20160328,1,0,0
14195,55,83000.0,20151230,1,0,0
12745,44,56000.0,20180501,0,0,0
29566,63,71000.0,20170912,1,0,0
107423,55,103000.0,20171014,0,0,0
119795,31,55000.0,20160802,1,0,0
122182,118,67800.0,20171112,0,0,1
148248,118,67800.0,20151006,0,0,1
83493,57,87000.0,20140816,1,0,0
79771,56,106000.0,20160521,1,0,0
85872,23,35000.0,20171029,0,0,0
29567,52,81000.0,20170311,1,0,0
25981,64,70000.0,20141203,0,0,0
102267,118,67800.0,20160727,0,0,1
76987,75,50000.0,20131215,1,0,0
125564,42,90000.0,20180130,0,0,0
19489,25,67000.0,20171201,0,0,0
84765,67,36000.0,20171113,0,0,0
111139,48,59000.0,20160729,1,0,0
121169,67,99000.0,20170710,0,1,0
76986,36,37000.0,20150305,1,0,0
117100,49,43000.0,20180618,0,0,0
134052,68,110000.0,20171204,0,0,0
84601,21,46000.0,20170918,1,0,0
107393,24,51000.0,20151021,1,0,0
127728,27,33000.0,20140415,1,0,0
112069,64,57000.0,20171210,1,0,0
102581,66,108000.0,20170901,1,0,0
79898,46,34000.0,20151117,0,0,0
77976,47,62000.0,20140814,1,0,0
72315,52,43000.0,20170117,1,0,0
113868,22,55000.0,20140805,1,0,0
123041,59,64000.0,20160129,1,0,0
31402,118,67800.0,20160412,0,0,1
61278,35,52000.0,20130810,0,0,0
64053,60,92000.0,20170128,1,0,0
13802,66,69000.0,20151103,0,0,0
134691,58,41000.0,20171015,1,0,0
30911,45,69000.0,20170205,1,0,0
83022,56,111000.0,20171020,1,0,0
93452,61,74000.0,20180112,0,0,0
140506,24,73000.0,20161120,1,0,0
142487,101,82000.0,20171127,0,0,0
143183,66,76000.0,20170305,1,0,0
25718,70,92000.0,20130829,1,0,0
81044,19,61000.0,20161031,0,0,0
70030,30,64000.0,20160731,1,0,0
107142,21,63000.0,20170125,0,0,0
106279,118,67800.0,20170804,0,0,1
109567,58,39000.0,20170412,0,0,0
10669,50,53000.0,20160715,0,0,0
73913,65,55000.0,20180330,1,0,0
5149,43,72000.0,20161021,1,0,0
75908,23,44000.0,20160429,0,0,0
1979,41,45000.0,20170108,1,0,0
120865,19,39000.0,20140819,1,0,0
134684,77,37000.0,20170120,0,0,0
77302,46,51000.0,20180114,0,0,0
116476,71,84000.0,20170117,1,0,0
22453,23,53000.0,20170614,1,0,0
134530,71,84000.0,20171021,1,0,0
96413,118,67800.0,20161212,0,0,1
136450,56,90000.0,20140519,1,0,0
95743,51,106000.0,20170323,0,0,0
123518,29,58000.0,20180321,0,0,0
26234,42,33000.0,20170108,0,0,0
115855,36,45000.0,20170819,1,0,0
102897,39,50000.0,20171208,1,0,0
120899,37,59000.0,20171024,0,0,0
132520,50,45000.0,20150803,1,0,0
59678,69,82000.0,20150824,0,0,0
137765,38,46000.0,20180605,1,0,0
121693,52,42000.0,20180704,1,0,0
73025,49,62000.0,20170527,0,0,0
75748,66,55000.0,20171002,0,0,0
46322,118,67800.0,20171119,0,0,1
107682,61,79000.0,20170220,1,0,0
124454,72,37000.0,20160917,0,0,0
8089,67,96000.0,20170320,0,0,0
28701,50,62000.0,20170328,0,0,0
55031,27,70000.0,20180411,0,0,0
53836,81,76000.0,20180311,1,0,0
37930,27,50000.0,20150915,0,0,0
121042,21,52000.0,20170807,0,0,0
28571,118,67800.0,20150809,0,0,1
112414,75,42000.0,20180223,1,0,0
139727,61,72000.0,20180713,1,0,0
31892,55,39000.0,20140712,1,0,0
31416,46,56000.0,20151026,1,0,0
8136,60,57000.0,20171118,1,0,0
66925,71,86000.0,20150804,1,0,0
105138,49,57000.0,20180123,1,0,0
103599,44,48000.0,20180421,1,0,0
21778,27,71000.0,20180104,1,0,0
142822,65,39000.0,20140308,0,0,0
61905,80,116000.0,20170301,0,0,0
1959,68,32000.0,20170328,0,0,0
62812,90,66000.0,20171029,0,0,0
85817,58,92000.0,20161016,0,0,0
56395,45,72000.0,20170309,0,0,0
136579,118,67800.0,20150901,0,0,1
90273,65,60000.0,20160612,1,0,0
99559,52,51000.0,20160529,0,0,0
102090,118,67800.0,20180413,0,0,1
93477,43,37000.0,20180626,0,0,0
55888,57,80000.0,20151106,1,0,0
77695,51,71000.0,20170405,0,0,0
67894,79,71000.0,20170308,1,0,0
102414,63,60000.0,20170809,1,0,0
126611,75,89000.0,20171102,0,0,0
36059,72,94000.0,20161103,1,0,0
57998,42,59000.0,20151022,1,0,0
142066,118,67800.0,20160728,0,0,1
1758,58,99000.0,20160211,0,0,0
6922,68,42000.0,20170419,0,0,0
52578,118,67800.0,20180602,0,0,1
95314,43,38000.0,20180713,1,0,0
31770,53,111000.0,20160919,1,0,0
53178,44,56000.0,20160124,1,0,0
108126,71,79000.0,20160112,0,0,0
26075,88,51000.0,20180524,0,0,0
93192,24,53000.0,20150819,1,0,0
37777,118,67800.0,20171225,0,0,1
90354,49,50000.0,20160514,1,0,0
86720,49,51000.0,20161108,1,0,0
116672,57,73000.0,20160609,1,0,0
84479,57,39000.0,20180702,1,0,0
99166,24,56000.0,20140518,1,0,0
61661,19,73000.0,20170603,0,0,0
104620,38,87000.0,20160313,0,0,0
117333,65,95000.0,20160610,0,0,0
130328,29,54000.0,20151120,0,0,0
142792,52,32000.0,20171002,1,0,0
129742,40,33000.0,20150528,1,0,0
29526,53,45000.0,20160920,1,0,0
139936,118,67800.0,20160616,0,0,1
115829,54,49000.0,20180111,1,0,0
81827,51,70000.0,20170421,1,0,0
124261,118,67800.0,20171202,0,0,1
18264,83,72000.0,20170430,0,0,0
29432,44,51000.0,20170406,1,0,0
110111,70,57000.0,20180630,1,0,0
55106,61,32000.0,20180206,1,0,0
62089,19,61000.0,20140619,1,0,0
115377,82,34000.0,20180516,1,0,0
88267,70,58000.0,20180108,0,0,0
72617,63,75000.0,20160429,1,0,0
149956,68,53000.0,20131128,1,0,0
58328,33,50000.0,20170123,1,0,0
76825,72,33000.0,20161116,0,0,0
130897,18,40000.0,20141127,0,0,0
107224,53,82000.0,20150804,0,0,0
115175,74,45000.0,20161231,0,0,0
129931,118,67800.0,20161108,0,0,1
40100,53,73000.0,20170101,1,0,0
53255,52,77000.0,20170217,1,0,0
91008,36,62000.0,20140820,1,0,0
96999,47,77000.0,20160306,0,0,0
40392,50,95000.0,20161224,0,0,0
2604,75,85000.0,20160628,1,0,0
132993,59,47000.0,20170829,1,0,0
131614,22,60000.0,20180714,1,0,0
3752,118,67800.0,20170720,0,0,1
133544,26,30000.0,20161129,1,0,0
111473,118,67800.0,20170728,0,0,1
137368,56,66000.0,20180711,1,0,0
76574,37,98000.0,20160324,1,0,0
97418,53,62000.0,20180517,1,0,0
126248,65,51000.0,20160325,0,0,0
130428,118,67800.0,20171004,0,0,1
60447,118,67800.0,20170604,0,0,1
34252,25,74000.0,20131014,1,0,0
26797,63,58000.0,20150915,1,0,0
120158,18,72000.0,20170811,1,0,0
122243,51,63000.0,20160808,1,0,0
32089,85,81000.0,20160115,0,0,0
109299,20,63000.0,20170428,1,0,0
98635,39,61000.0,20170425,1,0,0
30244,73,90000.0,20160622,1,0,0
149941,72,62000.0,20171002,1,0,0
135515,58,86000.0,20170715,0,0,0
61210,50,75000.0,20180106,0,0,0
4147,62,103000.0,20151126,0,0,0
30490,118,67800.0,20160622,0,0,1
3177,50,70000.0,20171225,1,0,0
133287,65,89000.0,20151212,1,0,0
47745,48,37000.0,20180523,0,0,0
37294,71,97000.0,20180615,1,0,0
87599,84,102000.0,20170612,0,0,0
127594,23,74000.0,20171124,1,0,0
103746,72,35000.0,20141204,1,0,0
17211,22,32000.0,20151224,1,0,0
27535,37,56000.0,20171116,1,0,0
135265,38,84000.0,20180516,1,0,0
100762,118,67800.0,20171130,0,0,1
9378,73,52000.0,20170711,0,0,0
74234,51,45000.0,20170629,1,0,0
87095,42,41000.0,20180227,1,0,0
41603,37,43000.0,20180125,1,0,0
71464,54,48000.0,20160612,0,0,0
87351,89,47000.0,20170816,0,0,0
127914,56,66000.0,20160506,0,0,0
148194,60,33000.0,20161229,1,0,0
62420,21,42000.0,20160428,1,0,0
10491,36,52000.0,20170908,0,0,0
130251,51,114000.0,20160529,0,0,0
124133,82,70000.0,20161108,0,0,0
148026,65,71000.0,20170321,1,0,0
63510,40,71000.0,20171222,0,0,0
128764,71,95000.0,20150826,1,0,0
32209,88,33000.0,20160506,0,0,0
57395,55,118000.0,20160515,0,0,0
135042,50,50000.0,20170805,0,0,0
50944,48,56000.0,20170816,1,0,0
100912,118,67800.0,20160831,0,0,1
82220,118,67800.0,20160816,0,0,1
127529,76,54000.0,20140910,1,0,0
71122,75,51000.0,20160411,1,0,0
63927,66,77000.0,20160627,1,0,0
143310,52,73000.0,20170312,0,0,0
133734,68,95000.0,20170512,0,0,0
96911,33,45000.0,20180321,0,0,0
56870,37,64000.0,20160805,0,0,0
125278,50,95000.0,20161224,0,0,0
93476,60,77000.0,20160924,0,0,0
82604,36,46000.0,20161025,0,0,0
117150,88,54000.0,20170607,0,0,0
10233,49,84000.0,20170924,0,0,0
124973,28,33000.0,20170803,1,0,0
79170,58,37000.0,20171028,0,0,0
103750,60,56000.0,20140810,1,0,0
118750,49,78000.0,20160901,1,0,0
132286,40,50000.0,20170303,1,0,0
87190,67,50000.0,20180119,1,0,0
122822,76,34000.0,20150423,1,0,0
98567,85,43000.0,20170804,0,0,0
18137,76,69000.0,20160229,1,0,0
130775,52,52000.0,20151121,1,0,0
133342,36,61000.0,20161026,1,0,0
79392,41,40000.0,20150826,0,0,0
86978,73,75000.0,20180626,0,0,0
72974,52,73000.0,20160727,1,0,0
141514,26,69000.0,20180510,1,0,0
29791,118,67800.0,20151216,0,0,1
78821,70,58000.0,20170315,0,0,0
71558,46,82000.0,20170707,0,0,0
41773,39,38000.0,20161124,0,0,0
78418,118,67800.0,20171130,0,0,1
20704,39,49000.0,20180722,1,0,0
47524,58,89000.0,20171203,1,0,0
112690,75,66000.0,20171028,0,0,0
142924,118,67800.0,20171130,0,0,1
39635,37,57000.0,20151031,1,0,0
107489,83,61000.0,20180104,0,0,0
87709,48,43000.0,20170323,1,0,0
33101,72,65000.0,20180227,1,0,0
55465,52,58000.0,20140828,0,0,0
83794,18,36000.0,20161031,1,0,0
77455,56,59000.0,20180113,0,0,0
56221,93,64000.0,20171117,0,0,0
27759,75,110000.0,20170303,1,0,0
7251,52,60000.0,20151226,0,0,0
105481,61,73000.0,20160505,0,0,0
7315,70,60000.0,20171102,1,0,0
85549,118,67800.0,20170815,0,0,1
112050,118,67800.0,20180618,0,0,1
60738,20,30000.0,20160824,0,0,0
124480,75,56000.0,20161220,0,0,0
118753,19,45000.0,20160824,1,0,0
11733,80,50000.0,20180623,0,1,0
87027,19,67000.0,20150720,0,0,0
69373,118,67800.0,20160131,0,0,1
105785,50,58000.0,20140114,1,0,0
40859,68,57000.0,20180712,0,0,0
81488,34,36000.0,20180331,1,0,0
67974,74,84000.0,20151011,1,0,0
49005,59,71000.0,20160113,0,0,0
65756,118,67800.0,20170804,0,0,1
82662,49,60000.0,20180522,0,0,0
104238,44,67000.0,20170417,1,0,0
9038,67,35000.0,20180724,1,0,0
89293,29,51000.0,20150808,1,0,0
21414,75,72000.0,20160324,0,0,0
32727,71,98000.0,20171021,1,0,0
108008,79,31000.0,20171001,1,0,0
3894,84,31000.0,20170401,0,0,0
107427,81,60000.0,20180302,1,0,0
102971,118,67800.0,20170714,0,0,1
143455,68,36000.0,20160523,1,0,0
49095,35,52000.0,20130810,0,0,0
147456,118,67800.0,20170831,0,0,1
145572,78,83000.0,20170418,0,0,0
41958,43,100000.0,20160819,1,0,0
93982,61,36000.0,20160608,1,0,0
16140,35,60000.0,20170811,0,0,0
64290,34,48000.0,20170926,0,0,0
132511,59,37000.0,20160328,0,0,0
102812,59,90000.0,20171222,1,0,0
116154,118,67800.0,20160104,0,0,1
105092,54,59000.0,20180321,1,0,0
128907,51,33000.0,20140624,1,0,0
30220,55,55000.0,20180501,0,0,0
144791,39,37000.0,20180512,0,0,0
132225,45,82000.0,20180203,1,0,0
5651,118,67800.0,20160331,0,0,1
12413,118,67800.0,20160429,0,0,1
102042,25,56000.0,20150829,1,0,0
136706,62,35000.0,20180617,0,0,0
90382,51,74000.0,20160619,0,0,0
77830,70,64000.0,20160320,1,0,0
13991,118,67800.0,20161226,0,0,1
146461,40,74000.0,20180203,1,0,0
22890,56,55000.0,20180405,0,0,0
110053,65,55000.0,20170312,1,0,0
45519,49,40000.0,20180106,1,0,0
80576,51,34000.0,20171116,1,0,0
109577,59,36000.0,20140819,1,0,0
105910,29,44000.0,20161130,1,0,0
147544,20,59000.0,20140822,1,0,0
76325,48,98000.0,20140528,0,0,0
101491,77,58000.0,20170807,0,0,0
30745,54,63000.0,20180112,1,0,0
113031,118,67800.0,20180721,0,0,1
1974,76,94000.0,20160615,1,0,0
87356,57,65000.0,20180404,1,0,0
151381,118,67800.0,20170601,0,0,1
92387,118,67800.0,20160331,0,0,1
52387,60,57000.0,20160220,0,0,0
123585,60,56000.0,20140810,1,0,0
125874,46,31000.0,20160409,1,0,0
139666,118,67800.0,20150929,0,0,1
113226,70,81000.0,20160330,0,0,0
68269,54,73000.0,20170820,1,0,0
128752,51,85000.0,20170316,0,0,0
106902,118,67800.0,20171010,0,0,1
143194,91,95000.0,20160820,0,0,0
88352,65,80000.0,20140406,1,0,0
6986,47,59000.0,20170206,0,0,0
61621,81,53000.0,20151018,0,0,0
136114,56,83000.0,20161001,0,0,0
83332,64,73000.0,20171030,0,0,0
147142,37,42000.0,20160109,1,0,0
104723,55,74000.0,20171123,0,0,0
9009,61,105000.0,20160808,0,0,0
51492,49,60000.0,20170319,0,0,0
73096,36,70000.0,20140909,0,0,0
113472,71,73000.0,20151013,0,0,0
76042,118,67800.0,20171216,0,0,1
105088,51,35000.0,20171005,1,0,0
147307,54,58000.0,20150321,1,0,0
109720,48,80000.0,20160821,1,0,0
61198,66,71000.0,20180703,1,0,0
89050,118,67800.0,20160509,0,0,1
132172,79,90000.0,20180708,0,0,0
74695,24,59000.0,20170110,1,0,0
125870,118,67800.0,20151101,0,0,1
120266,73,80000.0,20170303,0,0,0
123480,39,55000.0,20150731,0,0,0
32484,68,43000.0,20171211,0,1,0
146263,22,36000.0,20170928,0,0,0
109664,84,61000.0,20171124,0,0,0
97834,77,111000.0,20160809,1,0,0
72512,77,61000.0,20170317,1,0,0
110765,64,87000.0,20160328,0,0,0
74151,20,44000.0,20180313,1,0,0
118388,31,59000.0,20161108,0,0,0
126544,50,85000.0,20160713,0,0,0
46766,83,93000.0,20160713,0,0,0
27341,76,75000.0,20160720,0,0,0
136176,60,91000.0,20160323,1,0,0
136839,23,31000.0,20151116,1,0,0
137017,37,60000.0,20151113,0,0,0
133558,65,74000.0,20160116,1,0,0
150350,27,69000.0,20170411,1,0,0
136296,70,51000.0,20180410,1,0,0
38528,19,61000.0,20161031,0,0,0
135794,60,33000.0,20161030,1,0,0
23832,52,55000.0,20180621,0,0,0
43704,35,35000.0,20151216,1,0,0
117331,72,37000.0,20160917,0,0,0
99239,90,53000.0,20150816,0,0,0
46597,60,79000.0,20160510,0,0,0
82300,51,90000.0,20180530,0,0,0
36559,72,105000.0,20161014,0,0,0
8488,30,42000.0,20170307,1,0,0
55525,118,67800.0,20170511,0,0,1
67317,64,92000.0,20180227,0,0,0
76407,81,50000.0,20141108,0,0,0
115819,67,43000.0,20160707,1,0,0
54315,58,77000.0,20161011,1,0,0
113530,81,33000.0,20160928,0,0,0
36052,77,75000.0,20170822,1,0,0
31374,55,66000.0,20170827,1,0,0
139792,60,117000.0,20180420,0,0,0
54081,33,73000.0,20170930,1,0,0
83741,76,64000.0,20140831,1,0,0
102808,45,73000.0,20180101,1,0,0
40810,21,46000.0,20140525,1,0,0
79026,61,34000.0,20131015,1,0,0
104656,24,38000.0,20170517,0,0,0
118345,118,67800.0,20140608,0,0,1
5431,52,65000.0,20161227,0,0,0
144989,75,67000.0,20171218,0,0,0
86078,57,63000.0,20150808,1,0,0
44704,21,36000.0,20160514,0,0,0
96991,49,59000.0,20180604,0,0,0
72295,57,88000.0,20171013,1,0,0
123444,68,98000.0,20171219,0,0,0
26237,49,53000.0,20161109,1,0,0
32608,36,34000.0,20170617,1,0,0
63272,35,37000.0,20180125,1,0,0
51398,60,32000.0,20171205,0,0,0
84766,52,63000.0,20151226,1,0,0
103262,59,74000.0,20160411,0,0,0
26142,43,88000.0,20170526,0,0,0
34118,69,36000.0,20150324,1,0,0
103727,118,67800.0,20180203,0,0,1
47699,21,65000.0,20140125,1,0,0
58205,51,48000.0,20161217,0,0,0
106275,68,119000.0,20150926,0,0,0
140308,57,52000.0,20151023,1,0,0
70943,118,67800.0,20160821,0,0,1
139084,35,35000.0,20141026,1,0,0
113140,57,53000.0,20170226,0,0,0
58819,48,63000.0,20160519,1,0,0
145464,30,62000.0,20171009,1,0,0
87425,42,53000.0,20150916,0,0,0
135113,19,32000.0,20170818,1,0,0
137380,48,60000.0,20160208,1,0,0
128846,118,67800.0,20150911,0,0,1
122294,20,49000.0,20171113,0,0,0
135320,63,59000.0,20180104,0,0,0
92673,64,63000.0,20171014,0,0,0
126445,81,79000.0,20171108,1,0,0
132171,58,69000.0,20171006,0,0,0
97478,61,58000.0,20160718,0,0,0
127844,23,32000.0,20180111,1,0,0
33584,76,50000.0,20140411,1,0,0
28385,55,57000.0,20180509,1,0,0
116812,72,57000.0,20130902,0,0,0
117717,60,100000.0,20171209,1,0,0
56321,39,90000.0,20160713,0,0,0
64533,35,64000.0,20170805,1,0,0
127075,75,71000.0,20150110,1,0,0
61864,29,51000.0,20150808,1,0,0
39035,38,34000.0,20151215,1,0,0
118409,30,37000.0,20160911,0,0,0
19638,54,109000.0,20160310,1,0,0
16004,60,65000.0,20140625,1,0,0
149604,27,36000.0,20170412,1,0,0
119170,34,66000.0,20150903,0,1,0
75078,51,61000.0,20180317,1,0,0
138569,60,41000.0,20170909,1,0,0
91317,18,40000.0,20180310,1,0,0
57935,35,34000.0,20141004,1,0,0
128248,51,70000.0,20180101,1,0,0
34959,44,51000.0,20171228,1,0,0
57023,81,116000.0,20160416,0,0,0
146869,59,36000.0,20140819,1,0,0
132243,59,85000.0,20150909,0,0,0
1441,42,71000.0,20171010,0,0,0
113788,42,45000.0,20170903,0,0,0
39109,86,55000.0,20180701,0,0,0
96157,62,65000.0,20180411,0,0,0
40084,63,89000.0,20170926,1,0,0
50524,51,84000.0,20171231,0,0,0
110115,44,49000.0,20170129,0,0,0
37343,118,67800.0,20170804,0,0,1
128962,66,77000.0,20160627,1,0,0
64094,57,98000.0,20170520,1,0,0
132049,54,96000.0,20161212,0,0,0
150029,118,67800.0,20180424,0,0,1
122076,53,83000.0,20160321,0,0,0
128467,21,35000.0,20171222,0,0,0
99508,118,67800.0,20150815,0,0,1
123273,60,103000.0,20160229,0,0,0
103133,43,52000.0,20171023,1,0,0
84346,26,32000.0,20171228,0,0,0
33033,38,38000.0,20151019,1,0,0
9917,118,67800.0,20180608,0,0,1
110650,69,71000.0,20160806,0,0,0
27907,30,42000.0,20151231,1,0,0
77441,60,52000.0,20170211,0,0,0
97084,33,56000.0,20170812,0,0,0
113492,74,78000.0,20161019,1,0,0
113988,67,39000.0,20160107,1,0,0
132934,35,50000.0,20180408,0,0,0
136024,70,71000.0,20140110,1,0,0
68402,56,75000.0,20140526,1,0,0
85377,36,74000.0,20130730,1,0,0
78557,71,64000.0,20180110,0,0,0
114526,84,61000.0,20170426,0,0,0
102238,53,40000.0,20150821,0,0,0
92316,60,50000.0,20170820,1,0,0
90116,50,98000.0,20170101,0,0,0
98426,118,67800.0,20150922,0,0,1
142072,47,36000.0,20171225,1,0,0
82763,74,65000.0,20180428,1,0,0
128059,63,57000.0,20180425,1,0,0
81723,78,44000.0,20161107,0,0,0
92054,76,75000.0,20160720,0,0,0
113395,52,104000.0,20160926,1,0,0
26530,62,72000.0,20171227,1,0,0
53723,82,115000.0,20171205,1,0,0
8267,60,56000.0,20140810,1,0,0
76812,25,65000.0,20180402,1,0,0
2467,51,114000.0,20160104,0,0,0
93623,59,75000.0,20170719,0,0,0
42069,65,72000.0,20180117,0,0,0
58615,118,67800.0,20160609,0,0,1
29867,61,57000.0,20140525,1,0,0
74973,57,85000.0,20151110,0,0,0
141802,60,73000.0,20180117,0,0,0
78674,70,60000.0,20151210,1,0,0
87601,66,109000.0,20151214,0,0,0
69717,60,51000.0,20170714,1,0,0
76622,72,114000.0,20170219,0,0,0
113619,19,55000.0,20170608,0,0,0
98301,25,75000.0,20140416,1,0,0
103756,28,65000.0,20180120,0,0,0
109235,54,70000.0,20180123,0,0,0
108867,68,76000.0,20170905,0,0,0
74865,84,61000.0,20170719,0,0,0
125620,68,110000.0,20171204,0,0,0
3445,31,46000.0,20180519,0,0,0
140598,91,40000.0,20150911,1,0,0
100895,53,69000.0,20160912,1,0,0
16529,43,34000.0,20180105,0,0,0
97270,91,89000.0,20180206,0,0,0
88721,52,78000.0,20180704,0,0,0
62825,23,35000.0,20160221,0,0,0
148356,68,116000.0,20170725,0,0,0
89445,118,67800.0,20150801,0,0,1
13324,31,66000.0,20160308,1,0,0
133602,36,36000.0,20150802,0,0,0
57358,69,79000.0,20130906,0,0,0
38426,32,45000.0,20160310,1,0,0
50404,54,120000.0,20171022,1,0,0
29267,58,37000.0,20180413,0,0,0
120145,39,74000.0,20160103,1,0,0
70136,81,98000.0,20180115,1,0,0
73709,69,83000.0,20150927,0,0,0
44946,118,67800.0,20170901,0,0,1
89713,22,55000.0,20150731,0,0,0
77608,60,57000.0,20150429,1,0,0
91544,118,67800.0,20171219,0,0,1
104529,57,103000.0,20170323,1,0,0
120487,37,53000.0,20170816,0,0,0
62786,74,71000.0,20170609,0,0,0
96099,20,35000.0,20170804,0,0,0
100006,56,73000.0,20161001,1,0,0
108263,45,52000.0,20161106,1,0,0
77512,58,53000.0,20160215,1,0,0
78817,50,42000.0,20170625,1,0,0
28691,87,46000.0,20160702,0,0,0
127021,118,67800.0,20171008,0,0,1
133201,35,60000.0,20170830,1,0,0
97352,60,58000.0,20171115,0,0,0
137049,72,41000.0,20131113,0,0,0
101150,52,63000.0,20160821,0,0,0
139241,95,32000.0,20170713,0,0,0
50912,71,57000.0,20170129,1,0,0
141657,68,48000.0,20171103,0,0,0
31680,50,62000.0,20150806,1,0,0
102879,118,67800.0,20180514,0,0,1
124494,71,52000.0,20170331,1,0,0
121911,75,45000.0,20160301,0,0,0
127354,75,60000.0,20151014,0,1,0
65512,40,85000.0,20161014,1,0,0
10869,48,96000.0,20160908,0,0,0
2284,58,85000.0,20180125,0,0,0
86864,52,42000.0,20160702,1,0,0
71853,55,83000.0,20151115,1,0,0
150918,45,72000.0,20180506,1,0,0
136325,44,49000.0,20171228,0,0,0
116273,68,97000.0,20150104,1,0,0
100387,33,64000.0,20180723,0,0,0
5988,88,98000.0,20170620,0,0,0
115675,52,33000.0,20170123,0,0,0
123849,85,47000.0,20170615,1,0,0
17983,65,67000.0,20170907,0,0,0
856,50,82000.0,20161022,0,0,0
55339,64,80000.0,20150914,1,0,0
70016,76,94000.0,20160615,1,0,0
112602,65,95000.0,20160610,0,0,0
60578,78,93000.0,20170928,0,0,0
125740,86,95000.0,20170323,0,0,0
5140,48,93000.0,20160709,1,0,0
32104,43,53000.0,20170329,1,0,0
150586,87,55000.0,20150410,1,0,0
101967,68,70000.0,20180426,1,0,0
74226,36,61000.0,20170927,1,0,0
123916,69,72000.0,20170513,1,0,0
43842,51,93000.0,20150826,1,0,0
107336,39,42000.0,20180607,0,1,0
113456,59,69000.0,20150629,1,0,0
107699,47,40000.0,20171017,0,0,0
139846,61,71000.0,20171207,1,0,0
27453,69,43000.0,20160218,1,0,0
73822,28,52000.0,20180714,1,0,0
122952,87,85000.0,20171130,0,0,0
96325,45,63000.0,20140911,1,0,0
34685,19,55000.0,20180410,0,0,0
71768,30,58000.0,20160618,0,0,0
79611,59,76000.0,20160725,1,0,0
88209,70,67000.0,20140708,1,0,0
1061,38,64000.0,20161002,1,0,0
